Form,Section,QuestionKey,order,Question,Code Set,Valid Choice,Choice Code,Code Value Comment,PARENT comment,GRAND comment,GREAT comment,ANTIQUITY Comment
Form-Admission,Section B,B1000,60,Ability to see in adequate light (with glasses or other visual appliances),79,"Severely impaired -no vision or sees only light, colors or shapes; eyes do not appear to follow objects",4,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,B1000,60,Ability to see in adequate light (with glasses or other visual appliances),79,Moderately impaired -limited vision; not able to see newspaper headlines but can identify objects,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,B1300-ADMISSION,60,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Never,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,B1300-ADMISSION,60,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Raely,1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,B1300-ADMISSION,60,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Sometimes,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,B1300-ADMISSION,60,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Often,3,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,B1300-ADMISSION,60,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Always,4,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,B1300-ADMISSION,60,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Patient unable to respond,8,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,BB0700,60,Expression of ideas and wants (consider both verbal and non-verbal expression and excluding language barriers),128,Rarely/Never expresses self or speech is very difficult to understand.,1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,BB0700,60,Expression of ideas and wants (consider both verbal and non-verbal expression and excluding language barriers),128,Frequently exhibits difficulty with expressing needs and ideas,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,BB0700,60,Expression of ideas and wants (consider both verbal and non-verbal expression and excluding language barriers),128,"Exhibits some difficulty with expressing needs and ideas (e.g., some words or finishing thoughts) or speech is not clear",3,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,BB0700,60,Expression of ideas and wants (consider both verbal and non-verbal expression and excluding language barriers),128,Expresses complex messages without difficulty and with speech that is clear and easy to understand,4,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,BB0800,60,"Understanding verbal and non-verbal content (with hearing aid or device, if used, and excluding language barriers)",135,Rarely/never understands,1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,BB0800,60,"Understanding verbal and non-verbal content (with hearing aid or device, if used, and excluding language barriers)",135,"Sometimes understands: Understands only basic conversations or simple, direct phrases. Frequently requires cues to understand",2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,BB0800,60,"Understanding verbal and non-verbal content (with hearing aid or device, if used, and excluding language barriers)",135,"Usually understands: Understands most conversations, but misses some part/intent of message. Requires cues at times to understand",3,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section B,BB0800,60,"Understanding verbal and non-verbal content (with hearing aid or device, if used, and excluding language barriers)",135,Understands: Clear comprehension without cues or repetitions,4,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0100-ADMISSION,70,  Attempt to conduct interview with all patients.,209,"No (patient is rarely/never understood) Skip to C0900, Memory/Recall Ability",0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0100-ADMISSION,70,  Attempt to conduct interview with all patients.,209,"Yes Continue to C0200, Repetition of Three Words",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0200-ADMISSION,70,"Ask patient: “I am going to say three words for you to remember. Please repeat the words after I have said all three. The words are: sock, blue and bed. Now tell me the three words.”Number of words repeated after first attempt",214,None,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0200-ADMISSION,70,"Ask patient: “I am going to say three words for you to remember. Please repeat the words after I have said all three. The words are: sock, blue and bed. Now tell me the three words.”Number of words repeated after first attempt",214,One,1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0200-ADMISSION,70,"Ask patient: “I am going to say three words for you to remember. Please repeat the words after I have said all three. The words are: sock, blue and bed. Now tell me the three words.”Number of words repeated after first attempt",214,Two,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0200-ADMISSION,70,"Ask patient: “I am going to say three words for you to remember. Please repeat the words after I have said all three. The words are: sock, blue and bed. Now tell me the three words.”Number of words repeated after first attempt",214,Three,3,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0300A-ADMISSION,70,Ask patient: “Please tell me what year it is right now.” Able to report correct year,219,Correct,3,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0300A-ADMISSION,70,Ask patient: “Please tell me what year it is right now.” Able to report correct year,219,Missed by 1 year,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0300A-ADMISSION,70,Ask patient: “Please tell me what year it is right now.” Able to report correct year,219,Missed by 2 - 5 years,1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0300A-ADMISSION,70,Ask patient: “Please tell me what year it is right now.” Able to report correct year,219,Missed by > 5 years or no answer,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0300B-ADMISSION,70,Ask patient: “What month are we in right now?” Able to report correct month,224,Accurate within 5 days,2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0300B-ADMISSION,70,Ask patient: “What month are we in right now?” Able to report correct month,224,Missed by 6 days to 1 month,1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0300B-ADMISSION,70,Ask patient: “What month are we in right now?” Able to report correct month,224,Missed by > 1 month or no answer,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0300C-ADMISSION,70,Temporal Orientation to Day: Ask patient: “What day of the week is today?”  Enter Code  C. Able to report correct day of the week,229,Correct,1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0300C-ADMISSION,70,Temporal Orientation to Day: Ask patient: “What day of the week is today?”  Enter Code  C. Able to report correct day of the week,229,Incorrect or no answer,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0400A-ADMISSION,70,Able to recall “Sock”,232,"Yes, no cue required",2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0400A-ADMISSION,70,Able to recall “Sock”,232,"Yes, after cueing (""something to wear"")",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0400A-ADMISSION,70,Able to recall “Sock”,232,No - could not recall,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0400B-ADMISSION,70,"Able to recall ""Blue""",236,"Yes, after cueing (""a color"")",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0400B-ADMISSION,70,"Able to recall ""Blue""",236,"Yes, no cue required",2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0400B-ADMISSION,70,"Able to recall ""Blue""",236,No - could not recall,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0400C-ADMISSION,70,"Able to recall ""Bed""",241,"Yes, no cue required",2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0400C-ADMISSION,70,"Able to recall ""Bed""",241,"Yes, after cueing (""a piece of furniture"")",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0400C-ADMISSION,70,"Able to recall ""Bed""",241,0,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0500-ADMISSION,70,Add scores for questions C0200-C0400 and fill in total score (00-15) Enter 99 if the patient was unable to complete the interview,153,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0600,70,Should the Staff Assessment for Mental Status (C0900) be Conducted?,248,"No (patient was able to complete Brief Interview for Mental Status) Skip to C1310, Signs and Symptoms of Delirium",0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0600,70,Should the Staff Assessment for Mental Status (C0900) be Conducted?,248,"Yes (patient was unable to complete Brief Interview for Mental Status) Continue to C0900, Memory/Recall Ability",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0900A,70,Current season,372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310A-ADMISSION,70,Acute Onset Mental Status Change  :   Is there evidence of an acute change in mental status from the patient's baseline?,83,Yes,1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310A-ADMISSION,70,Acute Onset Mental Status Change  :   Is there evidence of an acute change in mental status from the patient's baseline?,83,No,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310B-ADMISSION,70,"Inattention -Did the patient have difficulty focusing attention, for example being easily distractibleor having difficulty keeping track of what was being said?",260,Behavior not present,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310B-ADMISSION,70,"Inattention -Did the patient have difficulty focusing attention, for example being easily distractibleor having difficulty keeping track of what was being said?",260,"Behavior continuously present, does not fluctuate",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310B-ADMISSION,70,"Inattention -Did the patient have difficulty focusing attention, for example being easily distractibleor having difficulty keeping track of what was being said?",260,"Behavior present, fluctuates (comes and goes, changes in severity)",2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310C-ADMISSION,70,"Disorganized thinking -Was the patient's thinking disorganized or incoherent (rambling or irrelevant conversation, unclear or illogical flow of ideas, or unpredictable switching from subject to subject)?",260,Behavior not present,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310C-ADMISSION,70,"Disorganized thinking -Was the patient's thinking disorganized or incoherent (rambling or irrelevant conversation, unclear or illogical flow of ideas, or unpredictable switching from subject to subject)?",260,"Behavior continuously present, does not fluctuate",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310C-ADMISSION,70,"Disorganized thinking -Was the patient's thinking disorganized or incoherent (rambling or irrelevant conversation, unclear or illogical flow of ideas, or unpredictable switching from subject to subject)?",260,"Behavior present, fluctuates (comes and goes, changes in severity)",2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310D-ADMISSION,70,"Altered level of consciousness -Did the patient have altered level of consciousness as indicated by any of the following criteria?  •  vigilant - startled easily to any sound or touch  •  lethargic - repeatedly dozed off when being asked questions, but responded to voice or touch  •  stuporous - very difficult to arouse and keep aroused for the interview  •  comatose - could not be aroused",260,Behavior not present,0,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310D-ADMISSION,70,"Altered level of consciousness -Did the patient have altered level of consciousness as indicated by any of the following criteria?  •  vigilant - startled easily to any sound or touch  •  lethargic - repeatedly dozed off when being asked questions, but responded to voice or touch  •  stuporous - very difficult to arouse and keep aroused for the interview  •  comatose - could not be aroused",260,"Behavior continuously present, does not fluctuate",1,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C1310D-ADMISSION,70,"Altered level of consciousness -Did the patient have altered level of consciousness as indicated by any of the following criteria?  •  vigilant - startled easily to any sound or touch  •  lethargic - repeatedly dozed off when being asked questions, but responded to voice or touch  •  stuporous - very difficult to arouse and keep aroused for the interview  •  comatose - could not be aroused",260,"Behavior present, fluctuates (comes and goes, changes in severity)",2,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0900B,70,Location of own room,372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0900C,70,Staff names and faces,372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Admission,Section C,C0900E,70,That he or she is in a hospital/hospital unit,372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,NULL,Z0400A,NULL,"I certify that the accompanying information accurately reflects patient assessment information for this patient and that I collected or coordinated collection of this information on the dates specified. To the best of my knowledge, this information was collected in accordance with applicable Medicare and Medicaid requirements. I understand that this information is used as a basis for ensuring that patients receive appropriate and quality care, and as a basis for payment from federal funds. I further understand that payment of such federal funds and continued participation in the government-funded health care programs is conditioned on the accuracy and truthfulness of this information, and that I may be personally subject to or may subject my organization to substantial criminal, civil, and/or administrative penalties for submitting false information.",153,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2122A,NULL,Electronic Health Record,372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2122B,NULL,Health Information Exchange Organization,372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2122C,NULL,"Verbal (e.g., in-person, telephone, video conferencing)",372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2122D,NULL,"Paper-based (e.g., fax, copies, printouts)",372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2122E,NULL,"Other Methods (e.g., texting, email, CDs)",372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2123,NULL,"At the time of discharge, did your facility provide the patient’s current reconciled medication list to the patient, family and/or caregiver?",380,"No – Current reconciled medication list not provided to the subsequent provider. Skip to A2123, Provision of Current Reconciled Medication List to Patient at Discharge",0,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2123,NULL,"At the time of discharge, did your facility provide the patient’s current reconciled medication list to the patient, family and/or caregiver?",380,Yes – Current reconciled medication list provided to the subsequent provider,1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2124A,NULL,"Electronic Health Record (e.g., electronic access to patient portal)",372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2124B,NULL,Health Information Exchange Organization,372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2124C,NULL,"Verbal (e.g., in-person, telephone, video conferencing)",372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2124D,NULL,"Paper-based (e.g., fax, copies, printouts)",372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,A2124E,NULL,"Other Methods (e.g., texting, email, CDs)",372,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,B1300-DISCHARGE,NULL,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Never,0,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,B1300-DISCHARGE,NULL,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Raely,1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,B1300-DISCHARGE,NULL,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Sometimes,2,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,B1300-DISCHARGE,NULL,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Often,3,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section A,B1300-DISCHARGE,NULL,"How often do you need to have someone help you when you read instructions, pamphlets, or other written material from your doctor or pharmacy?",121,Always,4,NULL,NULL,NULL,NULL,NULL
